id,name
a5d0c43d15b328f64599e4de49ed766c3,C. Hauser
a6ae581ec43e4c9ba74ee5d16541e01a5,C. Jacobi
aa741217363445b34b785cfb2c572d793,M. Theimer
a3a3652f0df42b7c049d4bce12da5c111,B. Welch
a3f4a439f3f12ff1528b17c05d41bf7ea,and M. Weiser.
a58d16596b0855d3f65c2c1f6bca29fef,B. Ryder
a09e5b2cfc4d2374ee4e788379559f136,B-H. Lim
a08d882fca5a00d94c0920da3e64c9b8a,S. Midkiff
a0cbc04f397ddb0939d68c6929085f101,D. Padua.
a9c2b5ef310484897a12d78c97fb308ea,J. Reppy.
adb3c24c1c9dd21d1b1330e9b2aad0453,M. Rinard
a1d2ed4029799724782ff5f3911db49ba,P. Diniz.
aa5ede0569e94053b51080def91f9b7f2,V. Saraswat
a6d36d80d8fbf570545151deb4ecab073,J. Singh
a5375b51f9eaf902ff9d09f13d1fd38f2,C. Tseng.
a9beda2fd2dd3d6b44783e8a0947b4e58,and Andrew S. Tanen-baum. Orca:
a8c2e387c146724cee676bd320e194a8e,N. Hutchison
a605dd379fc977332d29d58c5bafabcc0,and H. Levy.
ac67dd23086da4b5805db5c84664e1292,N. Carriero
ac1b04f4f74ccba73e861ba33282b1838,D. Gelernter.
a78b7de5ce96c8158bfa1dfca0122a268,Jyh-Herng Chow
aed57b3264a286ba977865bbefb9dde3c,William Ludwell Harrison III.
aa4c84096719fdddbb006c8348ed3f772,M. C. Rinard.
a88132ff0c88bae0ccf78433ab4011272,J. Duane Northcutt
a67efac151077f4fa02ec45c5a787a762,Gerard A. Wall
a976ca23625858a97c6de4949ae8817cc,James G. Hanko
a9c75ca7703654b45c6bd740f02318715,and Eugene M. Kuerner.
aacce497a6290776258615c93070139f8,Songnian Zhou
a4087cc4076a308b959b34c8702276ae9,and David Wort-man.
a3e2cc40a3acdc0fb3bc7fad116257987,R. Eigenmann
a43c573d010c6fa7da31fb854f9473804,A. Nicolau
ac3673f7d41dd2015f849fdab5b2d468e,and D. Padua.
a977fe74203156a4195a92344c4a37ec2,W. Blume
a63133052897b04262dd4a446fc36c700,A. Fisher
a45334518f2bc4514f4d623c88bbefd8f,A. Ghuloum.
a30d2b9b50fc1022bd56f895e1b9e0968,E. Gurari
ac6207a4a98891a3d7fcb7c312861b8bf,O. Ibarra.
ae91d301854532233ac84051a266a1f7e,L. Hendren
ac8070e84b8f8a24f5ac880af70fb5b2a,B. Leininger.
a02c965270fdd6585fdd0cd0a38022994,B. Leininger
a496711b5adc7d23be3b3051fef8c792d,and S. Moran.
a7cdbfd6443a611354ec2ad7a1989d336,and L. Rosier.
a36022ae320f54e29cfc4578f787fbf1a,J. Solworth
a29b810d9f3188761ef3716c629aeef16,B. Reagan.
acc369b2a1d3b8017cd6a4997c578a9cd,R. Sethi.
ad1e311de476c9edbf938a474dab0fd8c,W. Weihl.
afc0242ceabb954a4d38d8ac8a9cbada8,and D. Kranz et. al.
a26755c71637f98d69c6aff4111fa0624,B. Appelbe
a360a915a6742e3b829a7efb8bc39645a,B. Lakshmanan.
a21b8f64e30f4e5ca50b6313d22c47c8f,W. Jalby
a1938cb4dffb99821108ff1a45aa8c8bf,and K. Gallivan.
a9cd17176678aad2e78ee3beb0e2ee228,R. L. Graham
a28ef21240d743f9f17f8b018b3e8777c,and O. Patashnik.
a8061032e722e3614aadffe6a8390fdad,J. M. Anderson
a96977f275d48f2f4ef8b1c02ea0e2ee7,B. Blume
a405eee5569f0e387420dc57d63d340ea,K. Faigin
a224c7d4403b79725729bfc71de6626b5,J. Grout
a9c471880fc15d4f9e5e70f925411ebe1,Jay Hoeflinger
a3b3ba5d79bd6cd1ae8718026fa3959a5,P. Pe-tersen
ac1742c9f39489346d6aa0b447e7b9fae,B. Pottenger
a905365915616516c6dc2866fcf0273db,L. Rauchwerger
ae738b7d047dd61f1431c0365e3b79aa8,P. Tu
a2d5ed8d5716db93934589afecde43231,and S. Weatherford.
aa7e7d6e060d2a9d0f8ce4d1d5454e9b2,R. Eigenmann.
a27ab2a0daedc711212752876b463029b,B. Creusillet
accf83e8bef7a31554398e13f4119c90a,F. Irigoin.
ae6068ad6a00a6f597184740decae58ab,M. Haghighat
a74027e80dc3d4dd873d3ffc94ede7fb3,M. Hall
ad1c63721239548ee759299843f4ce7b4,and B. Murphy.
adb902c829d29e7e0addbf2203238a890,A. Carle
ad921ab439ef9d6e560947cea822b5e1a,and R. Rodriguez. FIAT:
a32eae00d7f4d8d7e29e3d8fd6d09ebf4,P. Havlak.
a87947f2f986ce16ed9d9a2789a591ad1,M. Hind
a998ef3f4c206a4fe1afc1bedb572b904,and S. Midkiff.
ae3cf1e5359d3fae478e60884418b5f20,F. Irigoin
a5991aa36fce9c351761303acb435a2f1,and R. Triolet.
ab058584b3770dc04f8f46c48ab3f7c3c,Z. Li
a1ce365c321641ac20963d58dfd98cdcd,P. Yew.
ab9d78556d91ca7015d60f6b0386157ce,V. Maslov. Delinearization:
a547c99ce7a409ef7f6e9c8e48e3bd8e6,R. Metzger
a7021890dace15c8b0b82b9bd348fbb12,P. Smith.
a7886f52a46996d7da0b22d739425dd73,E. Myers.
a440f19e2163da91752cfc4fdb7b9ae0c,R. Triolet
a373a2665f82d44859a94945aa9e1e8b0,and P. Feautrier.
a893f0cd3decca75d95c9b945a1f18663,M. E. Wolf.
a9af4e51ffdf5ad5aaec76af21a6cb932,Matthew Blaze.
a04f84dbd63230d09d81e6118275358e9,Azer Bestavros.
a178d695fd657d0fbb21ca2488069cd8d,Nathaniel Borenstein
ade3cf4202f3abb81e5e91195b7e68b0e,Ned Freed.
addbf3bf07c05020773ee8d139ae19343,C. Mic Bowman
a6845bbdffc54a29abbb8bdf77cc70ba4,and Michael F. Schwartz.
affa82780c8f793239f323ffd27388612,Paul M. E. De Bra
a990dfe4ef6dc6c94c2fc07ef20354984,Reiner D. J. Post.
ae6ccd2281bceaf69b931a868eec4c304,Hans-Werner Braun
abd962776e1d51e117ecad47ae6d4d998,Kimberly Claffy.
abe931260928dae701459a6b60e77fc67,and Richard S. Hall.
a358133580ce92a57ce53577166ea29c6,Bestavros et al.
a697a29c9b3cabd725cf01d3521bbb74d,Margo Seltzer.
a4a1d8e92a1aa5a11875f1a8041704156,John Howard
af7da0b4f43e81b27cc8bffa044ed52e2,Michael Kazar
a667a430c5523be06b2bf601667fa98b8,Sherri Menees
a052c79bf061213cd1758c968a93da4bd,Robert Sidebotham
ac228de0cfcbb8c4e12400ebccdeed2f0,and Michael West.
a0df9741f17b766443ed3d38f5bf4d43b,Bulter Lampson.
af13760f31f46868aa1a522bdef509cbb,Henrik Frystyk
afe5b7f020243d72980c9764db08f05c4,and Tim Berners-Lee.
a78470346e774100a728d0a40e793fd3d,Paul Mockapetris.
adc06b5f3da0d140b7d05b2363bc117c6,D. Muntz
a7bffc5540c888612a05966733fced54c,P. Honeyman.
a988a642c00afcd3fde57c36c4cfd57c0,Mirjana Spasojevic
a2c9df0e48411d1211c5babde9fa33d54,Mic Bowman
a0b3fcf8a5ee5eeb14f04e72a82fb1adf,and Alfred Spec-tor.
a6fd5ab146e72e4446bbb6aa069d6c81c,Ashley
addd11c7832824d508a1a495949fff4b5,Nicholas
ab7c528fc42a8480cdc761911b6769ce9,Borko
ac16ac441bf695553a0c9cb2bfe23e351,Bernick
a422b386278b402429a88964bbb358d37,Fagan
a99842b41c851f871d14af728125c7cbf,Steven P.
a12683409ab697004a8b24eb6d363f5aa,Hoyle
a8a73c3e5798b501eaa953ba42a3dbe20,Iwanska
a77997ebda5f65d11f38a7e75e56ecc9f,Lucja
a161ae56fdee2cc16161e14ce86b5ecc8,Douglas
a134bd90c27d3186e1cb7915c29587560,Ayuso
abce87a795e5e8ce937ca14b97eb3583e,Damaris
aa7ddb7fc985fb5d6cdc43fd66263e5be,Dahlgren
a386057cf88fd13f17174356245dde26c,Kathy
a5a4cb6c6806e1ee9257fb0f5fe5da1f8,Glover Stalls
a8139e3b2070343b1729402f9bf202052,Bonnie
af379eb5e089457eda2203810942c3932,Grishman
ab23d4c8084990d65b1904efa034881d3,Christine
affa531fe2e0a7dfc6f1fef6758453391,and Riloff
afe039737b8e7049ffe5b2241c929ac98,Krovetz
af4ade236176a029a30a1bdebac45699c,and Goldman
aa13d495128d9aecc38da379f23f83100,and Bhandaru
a47c86196323656af29a8842dca4fc8e8,Rau
a34bb3fd2980bf699df16a18dbca101b3,Lisa F.
a94430206e50e4209f348d645e2291015,Paul S.
a06deba5908b007eb6f32d8d95f3f61b5,Turtle
ab3cfc4470679c12b27cbf7da76fdefe4,Boisen
ab1b21794042afb20ad810f67b370ffce,Gish
ac5c68f03d8c9821f0b33134476d8eaa1,Ingria
ac4e038c434b353566f64776d004b50fc,& Weischedel
a20b4f77bd00b4f63a49ec8e08f3bf6a6,Cost
a1026009204016b124530b843345754cd,Goldman
a8b95dcff7397d0693c03e394af5552aa,Cuda
abf4a3bc43bdbd1a61fa543048f6eaff7,T. V.
a48351ea5a432c43205a4566c125b91e3,& Nakamura
a47fe43d6a974a1ded3b1ea5be5f6962a,Grosz
a6a73307936e2f4799b11a06febbb3fc7,& Sidner C.
aeed9ceef3fd6ea87bc178fbce754ca25,Hindle
aa35d352f42d7ad49577a499688573792,Hobbs
aaec69c95ac91599e5a88fb0cfa78f200,Mitamura
a24209b674d1ab66fb2abb27b9c879a4a,Kitani
a8d63864a9aa85890ec81e16d92593101,Sider
a3113b5f66ac94d310cb87e9ed669dcc0,& Childs
a3c70e98a68b5c9216efc9762376f0e71,Liddy
a61a3285aa17f0406a215fd43b4ed4b56,McVearry
a3cd846f0569b477ccf045ec9ddfac721,Paik
a03fae93793a7e0002d3ea52e075c8396,& McKenna
a3035ade2130c7442a3a6e305ba656ccb,& Yang
a2b80f09163f60ce1774b438e605eb1f9,Will
ab37601cd9d9f015af113cd849dbdde86,Zernik
a863b84e5b5c4a3476920d71c4a08a259,Santorini
acdf7bfb8da7b350f2011ff7c266e43a6,and Marcinkiewicz
aabd1c1880e4f6a7b8c004f593b1db0d5,R. Granger. FOUL-UP:
acd4d8c8f303523e179c577be9ebd2278,W. Lehnert
adfa580f3cb236cba12318cc73fc529d7,E. Riloff
a5695e0996b0e27f9057294719c86cb39,C. Cardie
a786816538eee8895671dd7309db24cda,C. Dolan
a11818ea57c0c50c9ccbdbc955de49709,and S. Goldman.
a166a38370eb9d82945ac344d51c8a657,D. Lindberg
a9fa4257b54d18b68121c8786545f0654,B. Humphreys
a762f1c0ddf11a903c01b35c5e244df7f,and A. McCray.
aeff552c6f431e76a18380d3d6e290086,D. Moldovan
aac4dbfa59b3eb9b4515226c9557a10b3,J. Kim. PALKA:
a6539ec610d206f1ad95cbc293165405b,S. Cha
ac591f53b92950d1f48af42cacd036553,M. Chung
a1c3a249fb8822b1c209daaa1a3fb94a3,T. Gallippi
a46dd9ecba848340dc4667986186b0e1b,K. Hendrickson
af474ed076fc45e33ca92853041336187,and C. Lin.
ab31e8de01f4115b68d2e595fbf4c5d1f,Angluin D.
a656f1fa5bb058ace2cc071ba23aa466e,Laird P.:
a08db9b8a37ec66ee26f16d53ee0a085f,Bloedorn E.
ad0bcd645b9928aedfc3b51a42bb02dea,Wnek J.
a8e987f59b066e952b0fa29fecc1245ac,Michalski R.S.:
a203455f339faf26206e3c3a4ff1dd87a,Dietterich T.G.
ae5cb34e43e58a2eeac0ab6406122d502,Furnkranz J.
ae3f93a776de4cee977ae3815ad9d11a0,Widmer G.:
a8152db3e8b15055b4cb9d0b6ebf7d0b6,Kramer S.: CN2-MCI:
a82e338b65332cd4769a36af4dadd6478,Matheus C.J.
a8ff1e0d05c2ef23ea3b9005d8ee9bd29,Mehra P.
a3fa9a00b9c435153a69d6fbaedf014f4,Rendell L.A.
a7e6e21d47844ea351568b4901a1be2f4,Wah B.W.:
a4092a56759bf72492df6cb6f307c7ee0,Quinlan J.R
a2704a5a9e93fb1887358317911d31dc1,Rivest R.L.:
a076574deb1e0fd651c80517fcdb39f55,Cameron-Jones R.M.:
a9cca82e47213653fbef8900b2caabc3f,Quinlan J.R.: C4.5:
a57c0ce5297900d76b6f1064497b76abc,Doorenbos
a108e3c39e858b1210c2ce5e1a2751ac5,Jiang
a1d5bad9ba581139dc92cbd6937cfb5ea,Madani
a82bbccaa38413f9fe762b1caf703b555,and Waarts
a7990963e43287c0a97d19dc98d454c6a,Wellmen
ab5d2529768ae621f4090123fa0d04799,and Birmingham
adadefe25a042169362db74d9f4c6a486,C. Baumgarten.
a33418a335436bdd2d286f043c8978949,and W.B. Croft.
a3515d8c5f58d23900a20c470e78953e6,Amit Singhal
a195f6e0e1b80915356c9fb4604cd9dfe,Mandar Mitra
a1d5da1a57f599502fcf9d7bc4b19c711,and Gerard Salton.
a7ae4546fe65f812562fa971d23117709,Z. Lu
ae8cc2cd03c9d4133886c94a370353e18,J.P. Callan
acb158d65254db7ec53e5b84d123c4307,W.B. Croft
afa6a2bdced17882b1892f4b56efead72,and J. Broglio.
a8b2cef21016db06c48042b62c3a56bcf,Anil Chakravarthy
adebbc625b04589fb209b8b890f1d7a1b,Kenneth Hasse. NetSerf:
a89e79c62575cca943070f54717b3b763,Alice Chamis.
a5902a87fbf1b29aec598d42e535cc2b2,Norbert Fuhr.
a5c33088be48ba41465b2cbfb1b6b989a,Kevin Chang
ab43d08dbefcedc9b5975d67faadbc5bf,H. Garc ia-Molina
a7993b9e064ba27cbcd219bd4efd0ab75,and Andreas Paepcke.
a3b4faa9d10892963608f7216fdbc2bf3,H. Garc ia-Molina.
a3dd2ab28cbe37abf8c370bacc1588265,and A. Tomasic.
a3a421f1ef504ec837a051123bef3cee5,David Hull.
a4012d5b706e1a44e694b9acb3f4eae48,Alistair Moffat
aa825b0ac503cde6cde07c5c7d2f047a2,Justin Zobel.
a011de4715f9e731902dffb99de058854,Howard R.
a76d3be8aa7f4bed8e009eac0c350970c,Charles Viles
acffcb262272ce9bd94e73cf6e978d504,James French.
a78ad7ca25854d6b07420d4790101c97b,E. M. Voorhees
a44ce7ebb902e4b1dace64cb309d0945e,N. K. Gupta
a837c19d8951bc37e4da2b07500192dd7,and B. Johnson-Laird.
a49f8e51ce36ef484fe5ec1e1c5cbbdd7,John Broglio
acabaef2bc7a400826ba572736eec12bd,and Bruce Croft.
ac02254c355663c263256768c2ed03479,Bruce Croft.
aa647bbb04fa3075538ff969d1efffc1b,and Lopes
aa78b1ac16c0cd02168097fc9a9bd7604,Hand
ad3af5dabd614608e6b3c690727e34188,T.F.
a0a3fd12945cd4f1545584f0a102902a5,Keppel
a84ff4e72c2c346cd3f216cc2ab314c1f,Knaus
a4dde9af1d0157cb7a4fd15e1153e6410,Mittendorf
abca01447b6ccbc2cd3ec9bd1c5a9cef2,Schauble
ae329d58c54d5d4c19937ed624b85306a,and Sheridan
aa69b06e9e9116144d279e5c008a2c643,Kupiec
a7ffe12a369cc81dcee31934838604cfc,Maizell
aeaeefc4f83c0376f0abf8e64a35ca401,and Singer
a6dedd3cd17ce4b9ad681f47da4000328,T.E.R.
a239ab79c05ce6915f4cf3d119e8feb1a,and Bloedorn
acc0dcb9f70bac2dbf91eca8d4f20a296,and Radev
a6cceaa23b056f67eb36de41116b64915,Miike
ab0bdb129697478cb8d51b6a46126f87f,Itoh
a15aba4f11103c2321dded46eb4f64c35,Ono
a128634cbdcb8daff85f64b244363b27d,and Sumita
a954601796c16fa224b98f54b380855c7,Rush
ab1dbcbd57e27e25b7b3cf6bbc16dd566,Salvador
ab57b20cc94e37db9b0b75b8d136b6efd,and Zamora
a84ad9f44abad8d93661b1a2c01d46a9e,Singhal
a47fd9c49d92b35e2c00bfc7b83e6f3ef,AltaVista.
a5b115a8aa2433362e9598d63400fede8,P. Bailey
accd003cd3ba0274c8f6750e9b26edd94,D. Hawking.
a2c0c2d2c35845dd49481431db2f66ae6,E.W. Brown
a79a0f3e705a8708b810c44812e152b65,J.P Callan
ad6164b9499c57ed516486ad49c8a9619,and J.E.B. Moss.
aee0098aea5cbe8745bf68718b71ed777,B. Cahoon
a0276fcd23ea4102150266af2712b4435,Douglas Comer.
a5aa07391cefb4ea881ff177b3594c296,T. R. Couvreur
a14f556b3d87a7237cfca3606c943312a,R. N. Benzel
a419260b4fa2b996556278866f3e50d0e,S. F. Miller
a815b53cdbafd17a4784e90e39d0e426c,D. N. Zeitler
ac6bf146825a6301fcd950427a5dddeec,D. L. Lee
aeeac64074f943fba35b4e510fa27bae2,M. Singhai
a1135034c5b0487b18887e10f574b2c5b,N. Shivaratri
ae609a6a71dc29ed22117f1f555e55d25,and W. Y. P. Wong.
ab73a00587cee2b797d44636d17ebd63a,J. K. Cringean
ac5f8ea4eb1b2dc5c3425a5aafac9cb4d,R. England
a25be3073560faed491ed520f8b09cb1b,G. A. Mason
a4305b840108eded26efa9f986ae60b07,and P. Willett.
a222fd3704513293643745aee74c9afb9,R. Cook
ae314fbafe5ddcc035d2965c874b04fa1,and D. Wilder.
ab37379942a953e38b41f55587a0455aa,P. Efraimidis
a4a4ee6d7b88a18b72630b3450d84b448,C. Glymidakis
ab4aef006334d9b060d69636268cdcba1,B. Mamalis
a23984138d4e9d51ca93a95b22f0aa1da,P. Spirakis
aed0f97a02a32eb0ac0b4afb2385f0355,and B. Tampakas.
a09924116e863bc945658a7b9fdef37a0,InQuery.
a0ccddcec0de019d7967b1cd9ceb2bea3,B-S. Jeong
a7f26f43a3a17fd351ad5f56361b08b88,E. Omiecinski.
aabcc1d8313c361f0883eab2c9e0dba7e,O. Spirakis
af549e7e3312ee32944d6aaba65339d58,and Tampakas.
a72f09f984d92facc19571120745403e5,C. Stanfill.
a6a1557bfd3b5ea8c248958927cf723cf,B. Kahle.
a072ac65afe51ed1ef0edd6697f2ccfc5,R. Thau
a96a9829cef240f330fd3464fabd1e7d3,and D. Waltz.
a269394fe265e3c03b073e934d5791e52,Bookstein
a6856645b7b74db6b25578e0fbb8c87a5,D. R. Swanson
a4280f96c1058a31cda52a417bce40f04,William S.
ae699f72978189b149d11066998734800,Elke
aa05a2a4ed664c4f10d56f96530614b60,Peter Schauble.
a5cfdb99803f142ea2373994393b231c6,K. Sparck-Jones.
a6c9d076b111b04b19a4e5eeaf5c1c860,M. F. Porter.
a99a95a6347f478a139d8bb9d222d2531,T. C. Lee
ae17cab10e7bc8513b7143c6875e82052,H. Mizuno
a29621e16aa709b9497b98ff5d1f4d035,A.M. Makowski
a2e7dd1bfac71bd30945f3769020d9956,A. Shwartz
a1682aeedb5988cea738df672f0f8e439,W.A. Massey
aacdf08bf7915b94e3080f8da3b5acbeb,and M. Livny
a897f0ae833935036414bd349f4ad1a82,and L. M. Hass
aebb7989affe8bb518aa37546b2a115a3,W. H. Kohler
a3847f83fccbd2a30fd0773383473a8ab,K. P. Eswaren
a0b195c2cd073959aaa86bd39624b9af9,and I. L. Traiger
a75ad8918362867a38599d0090f85341b,B. I. Galler
a2f18f6234f7f44f0e548835aa1e5935f,L. Bos
a29838643faf6fa5e1b03380dfb1e6b6c,P. Homan
a6f8c4c7067bc1ed8ba6b4dadba47882c,R. Obermack
a9e4c5e3b446e57ac9d548397f7ff1687,and H. Korth
ab4761a33ff2b449eb4daf4441c9dad4e,N. Griffeth
aea9dc533796114f2f6853a18b6aabf11,J. A. Miller
a7ad300030fd6644038bbe99b2a4bb944,H. Lin
a66dad427bac6ed814adc8d08239be697,W. Kohler
aec23f6b46f527f6797754631affdda92,"""CARAT:"
a45cf20a3e34af917522b7145ea7d4bed,J. T. Robinson
ae9a7359be510194c71da3966a8b8974a,B. G. Lindsay et al.
a6da5ee84eba652c4ec832c96ffac474c,D. Potier
ae0a7d7e1da5609e51d5f579a178d9378,P. Leblanc
a04c2c2db4b6a82940c27b937f5d4593d,C. Shih
a768bd8747dd314dea073ae4f28e70ba1,A. W. Shum
a9ba9913f08199fd2a4e411bf7e370067,P. G. Spirakis
a0f99c1e064aa3899c21abbfa50912ff9,CCITT Study Group XVIII
a9c4b3646dcf45d75a8afdce1fa749205,G.Karlsson
a62a7af1d1a5af7760b0953faa89e9fdf,M.Vetterli
adbfd28504c935fbdd4815a791c0b94c0,M.Ghanbari
a45c8a383ce49b11e5462941d79d6794b,R.Chipalkatti
a68b0e48c22a87c0c2784b1863a46facd,J.F.Kurose
a082f32cebf226c3e3cc4e9dc85c15c13,D.Towsley
a2e7a72f9555ef8cc41dfa7cfc860e4eb,S.S.Panwar
ae2c8e7d7ce94f5336287f89c57b15b8a,V.Ramaswami
ab1ae3c0fd928ba139a38388e8b3ecaa9,D.D.Lucantoni
a3ad1b1036daa5ac4bf2d82a7e852e461,Y.Lim
a80f23c443272ab5561932b63af31c630,J.Kobza
ac3e0c6739e85c6e4ea6300110606156f,Aichison J
a2a93eccdc041c47a0e5759a87db1b152,"""Reproductive Furniture"
abead348747f662d4f1b1408fa46b0288,"Extinguished Professors"""
a1aeb99d21f3800993d75ffc9f32c5382,Badecker W
a003f098768d93d0d6c60492cae028fe0,Cara-mazza A
a9e768f03fa912b4a39db5fc3ee6df2c4,Choueka Y
a9cd490c7ef27cb83583d90605f3aefb7,"""Responsa:"
a52daf5bcc49829d36a4396db5f4ce298,Church K.
ab5b28d15f862923475ed3e7ff2d1c1d5,Harman D
a81284239572a292277c6123d8d9ec06b,Krovetz R
af2554feaa285de82e88962db87f59911,Croft W B
a30f762838d3a50e7f7077d937e675e49,Lesk M.
a87017ed34fd3dd9cc93295d518a5f50e,Lovins J
a47b2459dacff07b4c65f85a03dd05abc,Marchand H
ad1e1b9bc56c784fdfbee204cf8681646,Popovic M
a2bd254690615b00fce2a58dd341d316d,Willet P
a2c5e5b0390f51f6d38c5e3a4285ae2a8,Porter M
af3db762c1b3d130e454807c740b35045,Stevens R
a43339c475d3987b1b0d29c42389df6ab,E. R. Altman
a40aa0b4a523356fac861e2a7b1e12efd,R. Govindarajan
aeff3b6db0294f39d7fdbc72e38e4c75e,and G. R. Gao.
a42d74160ed51ceea2fc38f269d49e98a,and A. W. Lim.
a0888eacf77a33bb4483b72989568cafb,M. S Lam
a1255ddacd63339203b3c65a77da64c73,F. Andre
af6d4f1e0e3477f6092c3df68d9d92fbd,O. Cheron
a7be60efae5092100bd646992a9152770,and J.-L. Pazat.
a0f7ee90baed4d002537c1b91b3d05214,R. Doallo
ada36cf47ed17dc433db9719b417d7f3f,J. Hoeflinger
ae2899f158b6b736eb21c1ccd1974d800,T. Lawrence
a0590eb65385363d80e79e17c417c4a41,Y. Paek
a9080a6e2c7380f7e9762df6e942ac21b,and P. Tu.
ac427a3580210ee0df216f4af0803e395,P. Petersen
a5e0723379b75cd9c7b3077de2fd41b6a,W. Pottenger
a246a4486cf3c80944edd1d62f9b283d7,W. Blume et al.
a3a801a4ced737879900859077d245911,T. Brandes.
a3577ba7ed01e7792b6979f14a8ad03cb,Z. Chamski.
a75db2ed7370bb7e8db19f651ea084e34,F. J. E. Long
a15aa642fe9a9787c1f917718d8752819,and S.-H. Teng.
a57940c542cf0862fc69868d529ddd9a6,F. C. Chow.
ac76d8d3d50ad2d891767dbe1c3fc1960,Fabien Coelho.
a1b9e12a60a561b84c52d5b960116ebb7,R. P. Colwell
aadae3127247ac2521763d05039af0dac,J. J. ODonnell
ad5a5bed0c529c38027feb2d3b0ec4fb4,D. B. Papworth
aa62b01c3dd922b78a8354b67a767acae,and P. K. RodmanRodman.
ad43cd96800cb2647a8183f53699c7431,R. T. Hood
aed456500bcf56c1bfaa41e23f25efdb2,K. S. McKinley
acda69ef3872d898de3b555524cb05c22,L. Torczon
a8bdd232902c39afd292a77580f067ee3,and S. K. Warren.
a10456245dab7930a7a41f00b38c9e4c3,G. Dantzig.
aeaca3dc815a80047612e7f0cee582847,J. H. Edmondson et al.
a39ea51e14566b54c1c1f1d4735620ab3,D. M. Fenwick
a63f644a369b58b7496b683ea1891d180,D. J. Foley
a8e25fa6b27c517fac97e020f5130345d,W. B. Gist
a341c7d4af36fe3a384e09358550e2f14,S. R. VanDoren
ad6b7804716147961c5594a0903c6fcd3,and D. Wissell.
a343baecbda0bb505ae26b48256f7e378,M. J. Flynn.
a5a79d7af8d9ffd988234dd7179405503,S. Hinrichs
af6abfc27b96a7e8a77da4df0544ffba0,G. Lueh
a8f2aaf2d1a2b7331fbf8d354d76fe53e,D. OHallaron
af158b29c88cc1dbe8507874378c49a6c,J. Stichnoth
ae3ae5ebf8eac3b2ba82beb6aa91eff93,and J. Subhlok.
af601bce3a0e13c31e90942cef8a8db8a,J. Grout.
aadddd9b1abc04e88fcc59ce17cc28c0c,L. Hamey
a8accee3b28795c64fb9a6c9fed75db1e,and I. Wu.
a6c1dc7bc9734fe57e0846b7d53952c3f,S. W. Haney.
a0efe44b9fc940ab6f7d1c976ac063b0d,W.L. Harrison.
ab4629fb68f33dc833a7557771935617f,T. Jeremiassen
aa55dc15c9c9842918827232f3f6ba0be,S. Eggers.
a297dd59601885ad28d767637ae477745,and E. Rosser.
abcf1278c5f83f5479ff3124172bb871a,N. Nedeljkovic
a220ba3c69651120d7833955c4a86a5b9,and A. Sethi.
aa0a6ffa8e5c04326edc4cc7231dc0cd0,R. Pike.
acc50a9646fcc0a11faf91830dee1bb85,D. Klappholz
ae8c471517a6645b4ee2e44088a33adf9,K. Psarris
af195d8fc7f450b99e35e5ec5e2cc66c5,and X. Kong.
a1d73a2804d1f73ccf44ff5e3f849aafb,C. Koelbel.
a9e928242d8b6b5cf6feae8d873673076,A. W. Lim
ab5ecf7049d48ee0998ebf6748dc18219,D. E. Maydan.
a1050aceda8a9fb7c81917a10f69786a0,J. Van Rosendale.
aa722137c91c1225d77b09b65a8e8c7ae,P. Michielse.
a5233d36d38d26754d19c7135ec94bd5a,J. Palmer
a3c4bc728cdbd21b096c99dc30788038a,H. Ribas.
ac9994da52181659d2bdff417b6fc950d,C. Rosene.
a779ff1677cedebbe8cade48e181a6319,R. G. Scarborough
a71ca57204c694b833b89e76323fd5799,H. G. Kolsky.
ae1b28c57810f6b8ffb45916b0a09166b,M. McNamara.
ab210ca56cc2fb2a90d283e2bf4ac5da4,A. Schrijver.
a3792c28f8aa3256c7e7afef84fd82046,T. J. Sheffler
a91c87c431c620bfddabeb9c2ab771eb0,and S. Chatterjee.
a4be07db036f953b53ed5da7ef8577f47,O. Shivers.
a00f85ad019046c7713e97d682a43f0bd,Stanford SUIF Compiler Group.
a6ca6769245aa1386d487b379e9b28d21,O. Temam
a4507ca64d563c4da7e549485fae445bb,E. D. Granston
a723fb0c8152438fbbc6857c2e20b5f60,and W. Jalby.
a1aec1a6050ee4cd80784e73001559c6b,E. Torrie
a5178070689a5c1e72f2c0980211b2196,C-W. Tseng
aaea2a598988a2cddb8e8d99889a6158b,and M. W. Hall.
a6703dbbb68a0457cc7872f477bff8fe0,P.-S. Tseng.
ac8ce785d32a6319522785c7175ee6e37,P. Tu.
aa74c608e20649507731fb75267dc6127,J. Uniejewski.
ac48e3bbcfae309833c8fc9ee749b9f83,J.M. Baldwin.
ae3f81ad5e266af263bb1dd3caf169bb4,T.R.J. Bossomaier
a260a427b6bd6744334bea76d1992fe49,N. Snoad.
a2ed6a94ff513ef47269888bcd52f257a,P. Darwen
a9da8bdfe8c64854271eac15c81007837,X. Yao.
a1d170fbe75f070bce38c94d83dce9cb6,D.E. Goldberg.
ae0ba19b778c3fccf1b29b8e85a08efd5,J.C. Holladay.
ae4085fc33b726acc7944cd99713184b1,H. Meyniel
a9e00fb734cba0fc80600f8bfd34e75af,J. Roudneff.
a54338fd6b79ecf11a7c55e55533b9c9b,R. Penrose.
ab4f07f7c83e9ad1747604a9f0b0fc8f6,J. R. Searle.
a1dfa542922a57f24a691bdcc5be3cab7,L. Weaver.
ac11b8dc6f0a497c7a161b4c50d0c70ae,Zahira Ammarguellat.
